,news_title,news_details,news_date,source_name
48,"उडुपी हिजाब विवादः छात्राएं ‘हिजाब’ पहनकर कक्षा में नहीं कर सकेंगी प्रवेश, कॉलेज प्रशासन का फैसला",Hijab Controversy: कर्नाटक के उडुपी स्थित सरकारी महिला पीयू कॉलेज ने स्पष्ट तौर पर सूचित कर दिया है कि छात्राओं को ‘हिजाब’ (Hijab controversy) पहनकर कक्षा में घुसने की अनुमति नहीं होगी. उडुपी के विधायक एवं कॉलेज विकास प्राधिकार के अध्यक्ष के. रघुपति भट ने विरोध प्रदर्शन कर रही पांच में से चार छात्राओं के साथ बैठक के उपरांत सोमवार को इस बाबत घोषणा की.,"सोमवार जनवरी 31, 2022 07:22 PM IST",NDTV News
49,कर्नाटक : हिजाब पहनकर कॉलेज आने वाली मुस्लिम छात्राओं के खिलाफ भगवा स्कार्फ में पहुंचे छात्र,बालागाडी स्थित राजकीय डिग्री कॉलेज ने कथित तौर पर शुरुआत में विद्यार्थियों को भगवा स्कार्फ पहनकर कक्षा में आने की अनुमति दे दी थी.,"बुधवार जनवरी 5, 2022 11:45 AM IST",NDTV News
50,कर्नाटक के हिजाब विवाद की 'धमक' मध्‍य प्रदेश और पुडुच्‍चेरी भी पहुंची,"स्‍टूडेंट के हिजाब पहनने से जुड़ा विवाद कर्नाटक की सीमा से निकलकर मध्‍य प्रदेश और पुडुच्‍चेरी भी पहुंच गया है.मध्‍य प्रदेश सरकार के स्कूल शिक्षा मंत्री इंदर सिंह परमार ने कहा कि हिजाब ड्रेस का हिस्सा नहीं है. उधर,  पुडुच्‍चेरी में अधिकारियों ने अरियानकुप्‍पम के स्‍कूल के प्रधानाध्‍यापक से कक्षा में हेडस्‍कार्फ पर ऐतराज जताने वाले वाले एक शिक्षक पर लगे आरोपों की जांच करने को कहा है. ","मंगलवार फ़रवरी 8, 2022 10:03 PM IST",NDTV News
51,"हिजाब विवाद Live Updates : कर्नाटक के बागलकोट में स्कूल टीचर पर हमला, गंभीर रूप से घायल",कर्नाटक में कई स्कूल-कॉलेज में हिजाब को लेकर विवाद चल रहा है. यह मामला हाईकोर्ट भी जा पहुंचा है. वहीं अब कुछ छात्र भगवा स्कार्फ पहनकर इसका विरोध कर रहे हैं.,"मंगलवार फ़रवरी 8, 2022 07:29 PM IST",NDTV News
52,VIDEO : भगवा गमछा पहने युवकों की भीड़ के खिलाफ अकेले मोर्चे पर डटी हिजाब पहने हुए लड़की,"Karnataka Hijab Row: एक वीडियो में दिखता है कि कॉलेज बिल्डिंग में भगवा पट्टे डाले लड़कों ने बुर्का पहनी लड़की के सामने ""जय श्री राम"" के नारे लगाए तो मुस्लिम लड़की ने भी जवाब में ज़ोर से कहा ""अल्लाह हू अकबर."" ","मंगलवार फ़रवरी 8, 2022 06:56 PM IST",NDTV News
53,Karnataka Hijab Row: On Camera भगवा स्कार्फ ले जाने को कहता दिखा एक हिंदू संगठन,Hijab Vs Saffron Scarves: आज सुबह उडुपी एक और कॉलेज में विरोध प्रदर्शन कर रहे छात्रों के दोनों गुट आमने-सामने आ गए. कुछ दर्जनभर छात्र- छात्राओं ने भगवा स्कॉर्फ पहन रखे थे तो कुछ ने हिजाब  पहन रखे थे. तनाव के बीच मौके पर पुलिस को लाठी और दंगा रोधी उपकरणों के साथ देगा गया. जिन्होंने भगवा स्कार्फ पहन रखे थे उन्हें कॉलेज में प्रवेश करने दिया गया जबकि हिजाब पहने एक युवती गेट के बाहर रह गई. विरोध प्रदर्शन में उसने कहा कि यह भेद-भाव है. ,"मंगलवार फ़रवरी 8, 2022 02:56 PM IST",NDTV News
54,"कर्नाटक में हिजाब पहनी छात्राओं को अलग क्लासरूम में बैठाया गया, लेकिन पढ़ाया नहीं","वाइस प्रिंसिपल उषा देवी ने कहा कि हमने छात्राओं को घर वापस भेज दिया. हमने उन्हें हिजाब के बिना कक्षाओं में प्रवेश करने की सलाह दी थी. उन्होंने मना कर दिया इसलिए उन्हें जाने के लिए कहा. हमने उनसे हाईकोर्ट के आदेश की प्रतीक्षा करने का अनुरोध किया है."" .","सोमवार फ़रवरी 7, 2022 03:30 PM IST",NDTV News
55,"कर्नाटक : हिजाब विवाद पर बोले मंत्री, ''वर्दी न पहनने वाली छात्राएं अन्य विकल्प तलाश सकती हैं''","बोम्मई सरकार ने शनिवार को एक परिपत्र जारी करते हुए उन कपड़ों पर प्रतिबंध लगा दिया था जो राज्य के शैक्षणिक संस्थानों में शांति, सौहार्द्र और कानून एवं व्यवस्था को बाधित करते हो.","सोमवार फ़रवरी 7, 2022 12:02 AM IST",NDTV News
56,कर्नाटक में हिजाब को लेकर विवाद के बीच भगवा स्कार्फ में कॉलेज पहुंचे छात्र,"कर्नाटक में कुछ मुस्लिम लड़कियों द्वारा हिजाब पहनकर कक्षाओं में उपस्थ‍ित होने देने की मांग को लेकर विरोध के बीच, छात्रों के एक समूह ने फिर से भगवा स्कार्फ पहनकर अपने कॉलेज तक मार्च किया.","शनिवार फ़रवरी 5, 2022 05:43 PM IST",NDTV News
57,"छात्रा ने खटखटाया कर्नाटक उच्च न्यायालय का दरवाजा, कहा- हिजाब पहनकर कक्षा में बैठने की अनुमति दी जाए",उडुपी जिले स्थित एक सरकारी महिला कॉलेज की एक छात्रा ने कर्नाटक उच्च न्यायालय में रिट याचिका दायर करके कक्षा के भीतर हिजाब पहनने का अधिकार दिए जाने का अनुरोध किया है. छात्रा रेशम फारूक ने ये याचिका दायर की है. रेशम का प्रतिनिधित्व उसके भाई मुबारक फारूक ने किया. याचिकाकर्ता ने कहा है कि छात्राओं को हिजाब पहनने का अधिकार संविधान के अनुच्छेद 14 और 25 के तहत दिया गया मौलिक अधिकार है और इस्लाम के तहत ये एक आवश्यक प्रथा है.,"बुधवार फ़रवरी 2, 2022 11:27 AM IST",NDTV News
58,"उडुपी हिजाब विवादः छात्राएं ‘हिजाब’ पहनकर कक्षा में नहीं कर सकेंगी प्रवेश, कॉलेज प्रशासन का फैसला",Hijab Controversy: कर्नाटक के उडुपी स्थित सरकारी महिला पीयू कॉलेज ने स्पष्ट तौर पर सूचित कर दिया है कि छात्राओं को ‘हिजाब’ (Hijab controversy) पहनकर कक्षा में घुसने की अनुमति नहीं होगी. उडुपी के विधायक एवं कॉलेज विकास प्राधिकार के अध्यक्ष के. रघुपति भट ने विरोध प्रदर्शन कर रही पांच में से चार छात्राओं के साथ बैठक के उपरांत सोमवार को इस बाबत घोषणा की.,"सोमवार जनवरी 31, 2022 07:22 PM IST",NDTV News
59,कर्नाटक : हिजाब पहनकर कॉलेज आने वाली मुस्लिम छात्राओं के खिलाफ भगवा स्कार्फ में पहुंचे छात्र,बालागाडी स्थित राजकीय डिग्री कॉलेज ने कथित तौर पर शुरुआत में विद्यार्थियों को भगवा स्कार्फ पहनकर कक्षा में आने की अनुमति दे दी थी.,"बुधवार जनवरी 5, 2022 11:45 AM IST",NDTV News
60,हिजाब विवाद: कॉलेज ने कहा-छात्राओं को ड्रेस कोड का पालन करना होगा ,"छात्राओं को तीन दिन के भीतर अपने माता - पिता की मौजूदगी में लिखित में स्पष्टीकरण देने के लिए कहा गया है. जसविना ने कहा कि ड्रेस कोड के अनुसार , कार्य समय के दौरान कॉलेज परिसर में कॉलेज द्वारा निर्धारित पोशाक के अलावा कोई भी अन्य ड्रेस पहनने की अनुमति नहीं दी जाएगी. उन्होंने बताया कि छात्राओं को इन नियमों के आधार पर ही दाखिला दिया जाता है.","शुक्रवार जून 29, 2018 10:15 PM IST",NDTV News
